"";"cargo";"Nome";"Nome_urna";"Partido";"Coligacao";"Profissao";"idade";"sexo";"grau_inst";"estado_civil";"cor";"status_eleitoral"
"7077";"VEREADOR";"MARIA AMALIA SERRANO DA SILVA";"AMALIA";"PR";"PP / PR / PTB / PSDC";"VEREADOR";52;"FEMININO";"SUPERIOR INCOMPLETO";"CASADO(A)";"PARDA";"SUPLENTE"
"7078";"VEREADOR";"MANOEL FARIAS DA SILVA";"CACA";"PR";"PR / PMDB / PC do B / PTB";"SERVIDOR PÚBLICO ESTADUAL";46;"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"BRANCA";"SUPLENTE"
"7079";"VEREADOR";"FRANCISCO RINALDO MARANHÃO DE FIGUEIREDO";"RINALDO MARANHÃO";"SD";"PP / SD";"EMPRESÁRIO";38;"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"SUPLENTE"
"7080";"VEREADOR";"JOÃO ALMEIDA DE CARVALHO JÚNIOR";"JOÃO ALMEIDA";"SD";"PP / SD";"SERVIDOR PÚBLICO FEDERAL";41;"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ELEITO POR QP"
"7081";"VEREADOR";"JOSE MOISES VIEIRA DA SILVA";"MOISES VIEIRA";"PT do B";"PSDB / PV / PSC / PT do B / PPL / PMDB / DEM";"SERVIDOR PÚBLICO MUNICIPAL";41;"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"PARDA";"SUPLENTE"
"7082";"VEREADOR";"MASCILEIDE MARTINS DE SOUSA";"NANOVA";"PSDB";"PSDB";"DONA DE CASA";54;"FEMININO";"ENSINO FUNDAMENTAL INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"SUPLENTE"
"7083";"VEREADOR";"LEONILDES DOS SANTOS SOUSA";"NEVINHA";"PSDB";"PSDB";"DONA DE CASA";68;"FEMININO";"ENSINO FUNDAMENTAL INCOMPLETO";"CASADO(A)";"BRANCA";"SUPLENTE"
"7084";"VEREADOR";"ROSEANE SOARES DA SILVA";"ROSEANE SOARES";"PT";"PRTB / PT";"AGRICULTOR";24;"FEMININO";"ENSINO FUNDAMENTAL INCOMPLETO";"SOLTEIRO(A)";"PARDA";"NÃO ELEITO"
"7085";"VEREADOR";"JOSE JOSINALDO ANTERO DE PAIVA";"JÓ DE FAL";"PT";"PT";"AGRICULTOR";31;"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"SOLTEIRO(A)";"PARDA";"#NULO#"
"7086";"VEREADOR";"MARINÊZ DA SILVA MORENO";"IRMÃ MARINÊZ";"PT";"PT";"SERVIDOR PÚBLICO MUNICIPAL";48;"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"SUPLENTE"
"7087";"VEREADOR";"RONILDO LEITE MANICOBA";"NEGO DE SEVI";"PMDB";"PSDB / PSC / PR / PRTB / PT / DEM / PMDB / PP / PTC";"SERVIDOR PÚBLICO ESTADUAL";54;"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"ELEITO POR QP"
"7088";"VEREADOR";"CLAUDOMI FEITOSA LEITE";"CLAUDOMI FEITOSA";"PT";"PTB / PSDB / PT / PC do B / PT do B";"ODONTÓLOGO";51;"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"SUPLENTE"
"7089";"VEREADOR";"EDVALDO FRANCISCO DA SILVA";"NEGO VADO";"PSDB";"PMDB / PSDB / PSD / PSC";"EMPRESÁRIO";48;"MASCULINO";"LÊ E ESCREVE";"SOLTEIRO(A)";"PRETA";"SUPLENTE"
"7090";"VEREADOR";"JOAO FERREIRA DA SILVA FILHO";"JOAOZINHO DA ESTACA";"PSD";"PMDB / PSDB / PSD / PSC";"VEREADOR";39;"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"DIVORCIADO(A)";"BRANCA";"ELEITO POR QP"
"7091";"VEREADOR";"ERALDO LUIS CORREIA";"PROFESSOR ERALDO";"PSDB";"PSDB / PTB / PDT / PP / PPS";"PROFESSOR DE ENSINO FUNDAMENTAL";44;"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"SUPLENTE"
"7092";"VEREADOR";"MARIA DE JESUS BRASILEIRO MELO";"TÊTE DE AFONSO";"DEM";"PSDB / DEM / PMB / PSL";"VEREADOR";50;"FEMININO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"SUPLENTE"
"7093";"VEREADOR";"THAYSE DEMETRIO DE FARIAS";"THAYSE";"PSL";"PSDB / DEM / PMB / PSL";"DONA DE CASA";23;"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"SUPLENTE"
"7094";"VEREADOR";"REGINALDO ALVES PERERIRA";"REGINALDO DA CHÂ";"PSDB";"PSDB / DEM / PMB / PSL";"VEREADOR";55;"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"BRANCA";"SUPLENTE"
"7095";"VEREADOR";"MARINALVA CASSIANO NERY";"MARINALVA DO FEIJÃO VERDE";"PSDB";"PSDB / DEM / PMB / PSL";"VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA";41;"FEMININO";"ENSINO FUNDAMENTAL INCOMPLETO";"CASADO(A)";"PARDA";"ELEITO POR QP"
"7096";"VEREADOR";"RONILDO SILVA MOURA";"RONILDO";"PSB";"PTB / PT do B / PP / PSB";"SERVIDOR PÚBLICO MUNICIPAL";41;"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"ELEITO POR QP"
"7097";"VEREADOR";"JANEILSON DONATO LAURENTINO";"BIG HOUSE";"PTB";"PTB / PSDB / PT / PC do B / PT do B";"AGRICULTOR";23;"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"SUPLENTE"
"7098";"VEREADOR";"FRANCISCA GONÇALVES DA SILVA";"NEIDE DE DÃO";"PSL";"PSL / PSB / PHS";"VEREADOR";60;"FEMININO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"SUPLENTE"
"7099";"VEREADOR";"JOSE PAULO ABEL";"ZÉ PAULO";"PHS";"PSL / PSB / PHS";"AGRICULTOR";36;"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"SOLTEIRO(A)";"BRANCA";"SUPLENTE"
"7100";"VEREADOR";"MARIA LEILIANA SALES BEZERRA EUGENIO";"LEILA";"PT do B";"PRB / PP / PT / PR / PPS / PC do B / PT do B";"AGRICULTOR";25;"FEMININO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"ELEITO POR QP"
"7101";"VEREADOR";"JOÃO DE LEMOS";"JOÃO DE LEMOS";"PT";"PSB / PT";"PROFESSOR DE ENSINO FUNDAMENTAL";50;"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"SUPLENTE"
"7102";"VEREADOR";"PÂMELA VITAL DO RÊGO FREIRE";"PÂMELA VITAL DO RÊGO";"PMDB";"PMDB / DEM / PROS / PRTB";"ADVOGADO";22;"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"SUPLENTE"
"7103";"VEREADOR";"IZAQUE ARRUDA DA SILVA";"PROFESSOR IZAQUE";"PMDB";"PMDB";"AGENTE ADMINISTRATIVO";28;"MASCULINO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"PARDA";"SUPLENTE"
"7104";"VEREADOR";"MARIA JOSÉ DE BRITO NASCIMENTO";"MARIA DE DEMIR";"PMDB";"PMDB";"VEREADOR";41;"FEMININO";"ENSINO FUNDAMENTAL INCOMPLETO";"SOLTEIRO(A)";"PARDA";"SUPLENTE"
"7105";"VEREADOR";"FRANCISCO BEZERRA LEANDRO";"ZÉ DUDA";"PSOL";"PSOL";"SERVIDOR PÚBLICO ESTADUAL";60;"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"NÃO ELEITO"
"7106";"VEREADOR";"ED CARLOS DA SILVA SOUZA";"KAKA DA BITONEIRA";"PSOL";"PSOL";"TRABALHADOR DE CONSTRUÇÃO CIVIL";36;"MASCULINO";"LÊ E ESCREVE";"CASADO(A)";"BRANCA";"NÃO ELEITO"
"7107";"VEREADOR";"ESDRAS TRAJANO LEAL";"ESDRAS";"PSDC";"PV / PRTB / PSDC";"OUTROS";50;"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"PARDA";"SUPLENTE"
"7108";"VEREADOR";"SELMA MARIA LIMA DA SILVA";"MAE SELMA";"PSDC";"PV / PRTB / PSDC";"OUTROS";63;"FEMININO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"PRETA";"SUPLENTE"
"7109";"VEREADOR";"JOSE IRISMAR COSTA";"IRMAO IRISMAR";"PSDC";"PV / PRTB / PSDC";"OUTROS";47;"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"CASADO(A)";"PRETA";"SUPLENTE"
"7110";"VEREADOR";"DEMOCRITO MEDEIROS DE OLIVEIRA";"MOCA";"PDT";"PDT / PC do B";"COMERCIANTE";34;"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"#NULO#"
"7111";"VEREADOR";"ODILON SIMÕES DOS SANTOS";"ODILON";"PMDB";"PR / PP / PMDB / PPS / PSDB / PHS";"OUTROS";37;"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"CASADO(A)";"BRANCA";"ELEITO POR QP"
"7112";"VEREADOR";"LUCIANO DE SOUZA RIBEIRO";"LUCIANO ELETRICISTA";"PTC";"PTC";"ELETRICISTA E ASSEMELHADOS";53;"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"SOLTEIRO(A)";"BRANCA";"NÃO ELEITO"
"7113";"VEREADOR";"ALEX OLIVEIRA GOMES";"ALEX";"PT do B";"PT do B / PMDB / PT";"AGRICULTOR";42;"MASCULINO";"LÊ E ESCREVE";"CASADO(A)";"BRANCA";"SUPLENTE"
"7114";"VEREADOR";"JOSE NILO CAMPOS BARRETO";"DINÊ";"PHS";"PMDB / PSD / PT / PMN / PDT / PP / DEM / PTB / PSDB / PHS";"AGRICULTOR";54;"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"PARDA";"ELEITO POR QP"
"7115";"VEREADOR";"WEMER FRANCISCO DE OLIVEIRA SILVA";"PROFESSOR WEMER";"PSL";"PSL / PPL / REDE";"PROFESSOR DE ENSINO MÉDIO";37;"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"SUPLENTE"
"7116";"VEREADOR";"VANUSA GONÇALVES DE ALMEIDA";"NINA DE BOI VEI";"PSD";"PSD / DEM / PT do B / PHS";"VEREADOR";48;"FEMININO";"ENSINO FUNDAMENTAL INCOMPLETO";"CASADO(A)";"BRANCA";"SUPLENTE"
"7117";"VEREADOR";"SEBASTIANA LUIZ DA SILVA";"SEBASTIANA";"PSB";"PSB / DEM / PRB / PSDC";"VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS";30;"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"SUPLENTE"
"7118";"VEREADOR";"MARCELO FERREIRA DE LIMA";"MARCELO";"DEM";"DEM / PSL";"VEREADOR";50;"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"PARDA";"ELEITO POR QP"
"7119";"VEREADOR";"SHOSTENES DA SILVA FORMIGA";"SHOSTENES DA SILVA FORMIGA";"PT do B";"PSB / PT do B";"COMERCIANTE";27;"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"SOLTEIRO(A)";"PARDA";"#NULO#"
"7120";"VEREADOR";"FRANCISCO DIAS DA SILVA";"TICO DIAS";"PMN";"PMN / PMB";"MONTADOR DE ESTRUTURA METÁLICA";44;"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"CASADO(A)";"PARDA";"SUPLENTE"
"7121";"VEREADOR";"ROMILDO RODRIGUES DE LIMA";"ROMILDO DO LEITE";"PMN";"PMN / PMB";"COMERCIANTE";34;"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"PARDA";"ELEITO POR MÉDIA"
"7122";"VEREADOR";"ALMIR JULIÃO MARTINS";"ALMIR JULIÃO";"PDT";"PDT / PSC / PHS / DEM / PP";"AGRICULTOR";38;"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"PARDA";"ELEITO POR QP"
"7123";"VEREADOR";"JUAREZ PEREIRA MARQUES";"JUAREZ MARQUES";"PTC";"PTC";"OUTROS";48;"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"NÃO ELEITO"
"7124";"VEREADOR";"ROBERTO RODRIGUES PORTO";"ROBERTO RODRIGUES";"PTC";"PTC / PPL";"VIGILANTE";31;"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"SUPLENTE"
"7125";"VEREADOR";"ROBERTO PINHEIRO RODRIGUES";"ROBERTO PINHEIRO";"PTC";"PTC";"CARPINTEIRO, MARCENEIRO E ASSEMELHADOS";42;"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"NÃO ELEITO"
"7126";"VEREADOR";"JOSAFÁ SANTANA DA SILVA";"JOSAFÁ";"PR";"PR / DEM";"MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS";51;"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"SUPLENTE"
"7127";"VEREADOR";"RODRIGO RAFAEL FERREIRA DE SEIXAS";"RODRIGO SENADOR";"PR";"PR / DEM";"EMPRESÁRIO";36;"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"SUPLENTE"
"7128";"VEREADOR";"EDRIZIO DA SILVA COSTA";"EDRIZIO COSTA";"DEM";"PR / DEM";"OUTROS";51;"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"SUPLENTE"
"7129";"VEREADOR";"JOÃO BATISTA SANTOS DA CUNHA";"JOÃO CUNHA";"PT do B";"PT do B / PPS";"OUTROS";58;"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"PARDA";"SUPLENTE"
"7130";"VEREADOR";"JOSE ERIVAN DE ALMEIDA JUNIOR";"JUNIOR PARDAL";"DEM";"PR / DEM";"BIOMÉDICO";25;"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"SUPLENTE"
"7131";"VEREADOR";"MARIA DA GLORIA GALDINO DA SILVA";"GLÓRIA GALDINO";"PT";"PP / PT";"SERVIDOR PÚBLICO MUNICIPAL";43;"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PRETA";"SUPLENTE"
"7132";"VEREADOR";"ROBERTO RODRIGUES DA SILVA";"BETO RODRIGUES";"PC do B";"PTB / PSDB / PC do B / PSD";"SERVIDOR PÚBLICO MUNICIPAL";46;"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"ELEITO POR QP"
"7133";"VEREADOR";"HAYANNE WALESKA DOS SANTOS CABRAL";"WALESKA CABRAL";"PV";"PV / PROS / PRTB";"OUTROS";22;"FEMININO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"SUPLENTE"
"7134";"VEREADOR";"EDUARDO JORGE SOARES CARNEIRO";"EDUARDO CARNEIRO";"PRTB";"PV / PROS / PRTB";"EMPRESÁRIO";33;"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"ELEITO POR QP"
"7135";"VEREADOR";"MARIA NATALINA ALEXANDRE GOMES";"NATALINE GOMES";"PMDB";"PMDB / PTB / PSB / PR";"AGRICULTOR";25;"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"SUPLENTE"
"7136";"VEREADOR";"ADONIAS OLIVEIRA DOS SANTOS";"ADONIAS SANTOS";"PT do B";"PTB / PSC / PROS / PR / PMN / DEM / PMB / PT do B / PHS / PDT / PSB / PV / PEN / PSDC / PRB";"OUTROS";35;"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"SOLTEIRO(A)";"PARDA";"SUPLENTE"
"7137";"VEREADOR";"ANTONIO DE SOUZA ROLIM";"ANTONIO GALEGO";"DEM";"PTB / PSC / PROS / PR / PMN / DEM / PMB / PT do B / PHS / PDT / PSB / PV / PEN / PSDC / PRB";"VEREADOR";64;"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"CASADO(A)";"BRANCA";"SUPLENTE"
"7138";"VEREADOR";"ANGELITA RODRIGUES DA SILVA";"ANGELITA";"PTB";"PTB / PDT / PMDB / PSDB / PSD";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";75;"FEMININO";"ENSINO FUNDAMENTAL INCOMPLETO";"CASADO(A)";"BRANCA";"SUPLENTE"
"7139";"VEREADOR";"TEREZINHA DE QUEIROZ AMORIM";"LÔ DE GALEGO";"PDT";"PDT / PSC / PHS / DEM / PP";"OUTROS";58;"FEMININO";"ENSINO FUNDAMENTAL INCOMPLETO";"CASADO(A)";"PARDA";"SUPLENTE"
"7140";"VEREADOR";"LUCIANA EVANGELISTA DA SILVA";"LUCIANA EVANGELISTA";"PMN";"SD / PMN / PSL / PT / PEN / PSB";"AGENTE ADMINISTRATIVO";42;"FEMININO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"#NULO#"
"7141";"VEREADOR";"CINTIA MICHELLE FERREIRA DE LIMA";"MICHELLE";"PP";"PSD / PP / PSDB";"AGENTE ADMINISTRATIVO";23;"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"SUPLENTE"
"7142";"VEREADOR";"AMADEU JOSE DE FARIAS";"AMADEU";"PSD";"PSDB / PSD";"COMERCIANTE";48;"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"CASADO(A)";"BRANCA";"SUPLENTE"
"7143";"VEREADOR";"FRANCISCO KLEBER GOMES QUEIROZ";"KLEBER GOMES";"PSC";"PTB / PSC / PROS / PR / PMN / DEM / PMB / PT do B / PHS / PDT / PSB / PV / PEN / PSDC / PRB";"LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA";42;"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"SUPLENTE"
"7144";"VEREADOR";"CLEBER DE LIMA FRANCISCO";"CLEBER LIMA";"PSD";"PSD / PDT / PSC";"ADMINISTRADOR";36;"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PRETA";"SUPLENTE"
"7145";"VEREADOR";"ADEILSON CICERO DA SILVA";"ADEILSON MOTO TAXI";"PMDB";"PMDB";"MOTOBOY";41;"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"SOLTEIRO(A)";"BRANCA";"SUPLENTE"
"7146";"VEREADOR";"IOLANDA FREITAS DA SILVA";"IOLANDA DE JOANITA";"PMDB";"PMDB";"COMERCIANTE";33;"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"SUPLENTE"
"7147";"VEREADOR";"ABRAÃO COSTA FRANCISCO";"ABRAÃO";"PT do B";"PSD / PP / PR / PPS / PT do B / PSDC";"DECORADOR";38;"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"SUPLENTE"
"7148";"VEREADOR";"JOSÉ GERALCINO DA SILVA";"VERO";"PT do B";"PSD / PP / PR / PPS / PT do B / PSDC";"AGRICULTOR";53;"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"SUPLENTE"
"7149";"VEREADOR";"DANILO MOISES ARAUJO CARNEIRO";"DANILI DA CHÂ";"PSDC";"PSD / PP / PR / PPS / PT do B / PSDC";"COMERCIÁRIO";28;"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"SUPLENTE"
"7150";"VEREADOR";"DIANA ESTAQUILINO DA SILVA";"DIANA DA UNA";"PTB";"PTB / PSB / DEM";"OUTROS";36;"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"NÃO ELEITO"
"7151";"VEREADOR";"JOSE RIBEIRO FILHO";"RIBEIRO";"DEM";"DEM / PSB / PTB / PSDC";"EMPRESÁRIO";52;"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"SUPLENTE"
"7152";"VEREADOR";"EDILENE SOBRAL PERERIA";"LENA DO ROGER";"PDT";"PDT / PTB / PMB";"TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO)";55;"FEMININO";"ENSINO FUNDAMENTAL INCOMPLETO";"CASADO(A)";"PRETA";"SUPLENTE"
"7153";"VEREADOR";"MARIA BERNADETE MARQUES BEZERRA";"BERNADETE BEZERRA";"PDT";"PDT / PTB / PMB";"TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO)";64;"FEMININO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"PARDA";"SUPLENTE"
"7154";"VEREADOR";"PAULO ALBERTO BEZERRA PAZ";"PAULINHO PAZ";"PDT";"PDT / PTB / PMB";"ASSISTENTE SOCIAL";31;"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"BRANCA";"SUPLENTE"
"7155";"VEREADOR";"MARCOS BANDEIRA PEQUENO";"MARCOS BANDEIRA";"PTB";"PDT / PTB / PMB";"COMERCIANTE";36;"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"SUPLENTE"
"7156";"VEREADOR";"MISAEL GUSTAVO DA SILVA";"MISAEL GUSTAVO";"PTB";"PDT / PTB / PMB";"OUTROS";18;"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"SOLTEIRO(A)";"PARDA";"SUPLENTE"
"7157";"VEREADOR";"DJALVANI ALVES DA FONSECA";"DJALVANI FONSECA";"PTB";"PDT / PTB / PMB";"BANCÁRIO E ECONOMIÁRIO";52;"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"SUPLENTE"
"7158";"VEREADOR";"MARIA DO SOCORRO PAULO WIKIANOVSKI";"MARIA DO SOCORRO";"PRB";"PRB / PSC / PRP / PC do B";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";64;"FEMININO";"ENSINO FUNDAMENTAL COMPLETO";"VIÚVO(A)";"BRANCA";"SUPLENTE"
"7159";"VEREADOR";"JOÃO JOAQUIM DA SILVA NETO";"CUAN";"PSB";"PP / PSL / PPS / PMB / PSB / PEN / SD";"AGRICULTOR";43;"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"CASADO(A)";"BRANCA";"SUPLENTE"
"7160";"VEREADOR";"CILEIA DOS SANTOS VIANA";"CILEIA VIANA";"PR";"PR / PRB / PRTB / PSD / PV / PT";"SERVIDOR PÚBLICO MUNICIPAL";27;"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"SUPLENTE"
"7161";"VEREADOR";"PAULA ANGELA COSTA DE OLIVEIRA";"PAULA ANGELA";"PSB";"PP / PSL / PPS / PMB / PSB / PEN / SD";"OUTROS";53;"FEMININO";"SUPERIOR INCOMPLETO";"CASADO(A)";"PARDA";"SUPLENTE"
"7162";"VEREADOR";"JOSE FABIANO NASCIMENTO DA LUZ";"FABIANO LUZ";"SD";"PP / PSL / PPS / PMB / PSB / PEN / SD";"SERVIDOR PÚBLICO MUNICIPAL";37;"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"PARDA";"ELEITO POR QP"
"7163";"VEREADOR";"JOSÉ MENDES DE ARAÚJO";"ZÉ GATO";"PTB";"PT / PTB / PMDB / PSL / PSB / PV / PSD / PT do B";"AGRICULTOR";62;"MASCULINO";"LÊ E ESCREVE";"CASADO(A)";"PARDA";"ELEITO POR QP"
"7164";"VEREADOR";"ELICIONALDO SANTANA DE SOUZA";"CICI";"PSB";"PSB / PSD / PT / PV / PC do B";"COMERCIANTE";32;"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PRETA";"SUPLENTE"
"7165";"VEREADOR";"EDVALDO DOS SANTOS";"DR. EDVALDO";"SD";"PSC / PP / SD / PSD / PT do B / PSDB / PT";"SERVIDOR PÚBLICO ESTADUAL";50;"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"SUPLENTE"
"7166";"VEREADOR";"DANTE ALIGIERE LIMA DOS SANTOS";"DANTE ALIGIERE";"PMDB";"PP / PR / PSDB / PSD";"OUTROS";31;"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"NÃO ELEITO"
"7167";"VEREADOR";"JOÃO CARLOS RIBEIRO";"JOÃO DOS FOGOS";"PPL";"PTC / PPL";"COMERCIANTE";49;"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"BRANCA";"SUPLENTE"
"7168";"VEREADOR";"LUCIANO BRENO CHAVES PEREIRA";"PASTOR LUCIANO BRENO";"PPL";"PTC / PPL";"ADVOGADO";49;"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"ELEITO POR QP"
"7169";"VEREADOR";"FRANCIELDO ESTEVÃO DA SILVA";"MACARRÃO";"PTC";"PTN / PSL / PTC";"AGRICULTOR";38;"MASCULINO";"LÊ E ESCREVE";"SOLTEIRO(A)";"PARDA";"SUPLENTE"
"7170";"VEREADOR";"CICERA GONÇALVES DO NASCIMENTO";"CICERA GONÇALVES";"PSL";"PTN / PSL / PTC";"OUTROS";41;"FEMININO";"LÊ E ESCREVE";"CASADO(A)";"PARDA";"SUPLENTE"
"7171";"VEREADOR";"ESEQUIAS JOSÉ DA SILVA";"ESEQUIAS";"PR";"PR / PRB / PRTB / PSD / PV / PT";"SERVIDOR PÚBLICO MUNICIPAL";43;"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"SUPLENTE"
"7172";"VEREADOR";"KATHARYNE EMMANUELE VILAR";"KATHARYNE VILAR";"PTC";"PTN / PSL / PTC";"DONA DE CASA";23;"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"SUPLENTE"
"7173";"VEREADOR";"RADAMES PEREIRA DA SILVA";"VÉIM DA ASA";"PSL";"PTN / PSL / PTC";"OUTROS";43;"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"SUPLENTE"
"7174";"VEREADOR";"JUCELIO LINS DE ABREU";"GALEGO";"PSL";"PTN / PSL / PTC";"SERVIDOR PÚBLICO MUNICIPAL";44;"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"SUPLENTE"
"7175";"VEREADOR";"ROMONOVAL ALVES DA COSTA";"NOVAL";"PSDB";"PMDB / PSDB / PTB / DEM / PV / PR";"SERVIDOR PÚBLICO MUNICIPAL";45;"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"SOLTEIRO(A)";"PARDA";"ELEITO POR QP"
"7176";"VEREADOR";"ANTONIETA MARIA CARDOSO FARIAS";"NIETA";"PMDB";"PMDB / PTB";"VEREADOR";44;"FEMININO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"ELEITO POR QP"
